,address,living_area,price,rooms,url
437,Wittgensteinlaan 40 1062 KA Amsterdam,93.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009148-wittgensteinlaan-40/?navigateSource=resultlist
438,James Cookstraat 26 I 1056 SB Amsterdam,49.0,299.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86460213-james-cookstraat-26-i/?navigateSource=resultlist
439,Van Nijenrodeweg 79 1083 EE Amsterdam,86.0,400.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091014-van-nijenrodeweg-79/?navigateSource=resultlist
440,Biesboschstraat 73 III+IV 1078 MP Amsterdam,105.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097687-biesboschstraat-73-iii-iv/?navigateSource=resultlist
441,Gerrit van der Veenstraat 133 III 1077 DX Amsterdam,110.0,775.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097513-gerrit-van-der-veenstraat-133-iii/?navigateSource=resultlist
442,Jisperveldstraat 544 1024 BB Amsterdam,84.0,255.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86445939-jisperveldstraat-544/?navigateSource=resultlist
443,Spadinalaan 123 1031 KB Amsterdam,140.0,825.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40080191-spadinalaan-123/?navigateSource=resultlist
444,Eenhoornhof 1 1033 XE Amsterdam,99.0,339.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86442854-eenhoornhof-1/?navigateSource=resultlist
445,Spuistraat 125 -B 1012 SV Amsterdam,127.0,969.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40079330-spuistraat-125-b/?navigateSource=resultlist
446,Michelangelostraat 83 -1 1077 BX Amsterdam,59.0,425.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40063506-michelangelostraat-83-1/?navigateSource=resultlist
447,Van Oldenbarneveldtplein 11 hs 1052 JL Amsterdam,125.0,800.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40054649-van-oldenbarneveldtplein-11-hs/?navigateSource=resultlist
448,Jacob van Lennepkade 177 1054 ZM Amsterdam,89.0,595.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86380941-jacob-van-lennepkade-177/?navigateSource=resultlist
449,Minervalaan 89 II 1077 NT Amsterdam,142.0,1000.0,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-40914835-minervalaan-89-ii/?navigateSource=resultlist
450,Baden Powellweg 22 A 1069 KW Amsterdam,117.0,375.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40911454-baden-powellweg-22-a/?navigateSource=resultlist
451,De Kempenaerstraat 34 -2 1051 CP Amsterdam,38.0,259.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40841716-de-kempenaerstraat-34-2/?navigateSource=resultlist
452,Cornelis Krusemanstraat 23 3 1075 NC Amsterdam,144.0,975.0,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-40832026-cornelis-krusemanstraat-23-3/?navigateSource=resultlist
453,Willem van Weldammelaan 91 1082 KT Amsterdam,135.0,900.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40821240-willem-van-weldammelaan-91/?navigateSource=resultlist
454,Celebesstraat 10 1094 EJ Amsterdam,120.0,630.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40821143-celebesstraat-10/?navigateSource=resultlist
455,Prinsengracht 624 huis 1017 KT Amsterdam,98.0,900.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40827325-prinsengracht-624-huis/?navigateSource=resultlist
456,Kerkstraat 261 -1 1017 GW Amsterdam,133.0,995.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40875681-kerkstraat-261-1/?navigateSource=resultlist
457,Lange Leidsedwarsstraat 137 1017 NK Amsterdam,149.0,1095.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40005464-lange-leidsedwarsstraat-137/?navigateSource=resultlist
458,Bert Haanstrakade 208 1087 DK Amsterdam,170.0,800.0,6.0,https://www.funda.nl/en/koop/amsterdam/huis-40084468-bert-haanstrakade-208/?navigateSource=resultlist
459,Van Breestraat 66 1071 ZR Amsterdam,313.0,2850.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40809907-van-breestraat-66/?navigateSource=resultlist
460,Veenbesstraat 17 1036 LP Amsterdam,128.0,475.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40090032-veenbesstraat-17/?navigateSource=resultlist
461,Wouwermanstraat 9 1071 LT Amsterdam,332.0,1595.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40090062-wouwermanstraat-9/?navigateSource=resultlist
462,Juttepeerpad 37 1036 KM Amsterdam,137.0,550.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40075229-juttepeerpad-37/?navigateSource=resultlist
463,Lindenstraat 91 -3 1015 KW Amsterdam,81.0,495.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40008906-lindenstraat-91-3/?navigateSource=resultlist
464,Quellijnstraat 119 A 1073 XH Amsterdam,242.0,1795.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40005239-quellijnstraat-119-a/?navigateSource=resultlist
465,Gibraltarstraat 83 -I 1055 NL Amsterdam,49.0,269.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091744-gibraltarstraat-83-i/?navigateSource=resultlist
466,Havikshorst 70 1083 TV Amsterdam,78.0,325.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090253-havikshorst-70/?navigateSource=resultlist
467,Lange Vonder 283 1035 KX Amsterdam,98.0,285.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86446981-lange-vonder-283/?navigateSource=resultlist
468,Admiraal De Ruijterweg 379 II 1055 MB Amsterdam,75.0,375.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078714-admiraal-de-ruijterweg-379-ii/?navigateSource=resultlist
469,Geuzenstraat 47 II 1056 KA Amsterdam,48.0,300.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40078445-geuzenstraat-47-ii/?navigateSource=resultlist
470,Bloemgracht 129 A1 1016 KL Amsterdam,214.0,1695.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40077657-bloemgracht-129-a1/?navigateSource=resultlist
471,Spuistraat 222 -I 1012 VT Amsterdam,128.0,800.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40076916-spuistraat-222-i/?navigateSource=resultlist
472,Keizersgracht 483 B 1017 DL Amsterdam,113.0,875.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40062261-keizersgracht-483-b/?navigateSource=resultlist
473,Da Costakade 343 1053 WJ Amsterdam,62.0,550.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40073732-da-costakade-343/?navigateSource=resultlist
474,Keizersgracht 433 1017 DJ Amsterdam,393.0,3595.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40823287-keizersgracht-433/?navigateSource=resultlist
475,Goeman Borgesiusstraat 4 G 1067 LN Amsterdam,99.0,350.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40007552-goeman-borgesiusstraat-4-g/?navigateSource=resultlist
476,Aalbersestraat 242 H 1067 GM Amsterdam,78.0,275.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091357-aalbersestraat-242-h/?navigateSource=resultlist
477,Roetersstraat 10 1 1018 WC Amsterdam,56.0,395.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86452367-roetersstraat-10-1/?navigateSource=resultlist
478,Elpermeer 104 1025 AL Amsterdam,84.0,249.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40054160-elpermeer-104/?navigateSource=resultlist
479,Windroosplein 20 1018 ZW Amsterdam,87.0,425.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40974675-windroosplein-20/?navigateSource=resultlist
480,Dwarswatering 6 1069 RM Amsterdam,148.0,495.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-86433356-dwarswatering-6/?navigateSource=resultlist
481,Brouwersgracht 244 C 1013 HE Amsterdam,75.0,449.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40007287-brouwersgracht-244-c/?navigateSource=resultlist
482,Arent Janszoon Ernststraat 280 1082 LT Amsterdam,233.0,1400.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071664-arent-janszoon-ernststraat-280/?navigateSource=resultlist
483,Sperwerlaan 35 1021 EM Amsterdam,75.0,600.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40980161-sperwerlaan-35/?navigateSource=resultlist
484,Van Eeghenstraat 25 II 1071 ET Amsterdam,150.0,1200.0,7.0,https://www.funda.nl/en/koop/amsterdam/appartement-40838399-van-eeghenstraat-25-ii/?navigateSource=resultlist
485,Jan Evertsenstraat 505 1061 XZ Amsterdam,89.0,389.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86375175-jan-evertsenstraat-505/?navigateSource=resultlist
486,Borssenburgplein 6 H 1078 TZ Amsterdam,75.0,565.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40006983-borssenburgplein-6-h/?navigateSource=resultlist
487,Prinsengracht 659 D 1016 HV Amsterdam,221.0,2000.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40080157-prinsengracht-659-d/?navigateSource=resultlist
488,Andreasplein 32 1058 GD Amsterdam,153.0,820.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40072463-andreasplein-32/?navigateSource=resultlist
489,Mercatorstraat 109 -4 1056 RB Amsterdam,47.0,350.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40071219-mercatorstraat-109-4/?navigateSource=resultlist
490,Frederiksplein 49 A 1017 XL Amsterdam,172.0,1990.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40696233-frederiksplein-49-a/?navigateSource=resultlist
491,Borgerstraat 202 2 1053 RD Amsterdam,43.0,315.0,1.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091064-borgerstraat-202-2/?navigateSource=resultlist
492,Talbotstraat 189 1087 DM Amsterdam,90.0,410.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098403-talbotstraat-189/?navigateSource=resultlist
493,Johan Hofmanstraat 302 1069 KE Amsterdam,96.0,369.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40084250-johan-hofmanstraat-302/?navigateSource=resultlist
494,Ruysdaelstraat 110 II 1071 XH Amsterdam,63.0,469.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40076982-ruysdaelstraat-110-ii/?navigateSource=resultlist
495,Jan Mankesstraat 54 II 1061 SX Amsterdam,70.0,295.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40057913-jan-mankesstraat-54-ii/?navigateSource=resultlist
496,Orteliusstraat 285 III+IV 1056 NV Amsterdam,69.0,449.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40912710-orteliusstraat-285-iii-iv/?navigateSource=resultlist
497,Borgerstraat 135 B 1053 PG Amsterdam,62.0,435.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40993334-borgerstraat-135-b/?navigateSource=resultlist
498,Javastraat 104 3 1094 HN Amsterdam,69.0,419.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40999324-javastraat-104-3/?navigateSource=resultlist
499,Jan van Duivenvoordestraat 241 1067 MT Amsterdam,96.0,350.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40881738-jan-van-duivenvoordestraat-241/?navigateSource=resultlist
500,Oosterlengte 54 1034 KZ Amsterdam,106.0,400.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40007933-oosterlengte-54/?navigateSource=resultlist
502,Kometensingel 88 1033 BX Amsterdam,236.0,780.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40081976-kometensingel-88/?navigateSource=resultlist
503,Marmolada 18 1060 PG Amsterdam,86.0,299.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40074807-marmolada-18/?navigateSource=resultlist
504,Cornelis Aarnoutsstraat 43 1106 ZE Amsterdam,99.0,300.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40074467-cornelis-aarnoutsstraat-43/?navigateSource=resultlist
505,Andijkstraat 4 1023 VW Amsterdam,107.0,395.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40070303-andijkstraat-4/?navigateSource=resultlist
506,Gooise Kant 13 1104 MM Amsterdam,124.0,425.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40079629-gooise-kant-13/?navigateSource=resultlist
507,Diopter 126 1025 MS Amsterdam,184.0,675.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40912574-diopter-126/?navigateSource=resultlist
508,Kampervenuspad 40 1036 KL Amsterdam,137.0,545.0,7.0,https://www.funda.nl/en/koop/amsterdam/huis-40905481-kampervenuspad-40/?navigateSource=resultlist
509,Amsteldijk 80 H 1074 JA Amsterdam,99.0,699.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40092450-amsteldijk-80-h/?navigateSource=resultlist
510,De Wittenkade 64 1051 AC Amsterdam,84.0,475.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074789-de-wittenkade-64/?navigateSource=resultlist
511,Osdorper Ban 90 A23 1068 MK Amsterdam,76.0,249.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073113-osdorper-ban-90-a23/?navigateSource=resultlist
512,Stadhouderskade 571 1073 BB Amsterdam,47.0,375.0,2.0,https://www.funda.nl/en/koop/amsterdam/huis-86382416-stadhouderskade-571/?navigateSource=resultlist
513,Emmeline Pankhurststraat 26 1103 MN Amsterdam,98.0,230.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40911133-emmeline-pankhurststraat-26/?navigateSource=resultlist
514,Marjoleinstraat 170 1034 DT Amsterdam,118.0,600.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40998359-marjoleinstraat-170/?navigateSource=resultlist
515,Zuideinde 417 1035 PG Amsterdam,118.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40847879-zuideinde-417/?navigateSource=resultlist
516,KNSM-laan 565 1019 LD Amsterdam,105.0,550.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098358-knsm-laan-565/?navigateSource=resultlist
517,S. F. van Ossstraat 180 1068 JN Amsterdam,64.0,239.5,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-86451094-s-f-van-ossstraat-180/?navigateSource=resultlist
518,Albert Cuypstraat 156 D 1073 BK Amsterdam,72.0,390.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-86450142-albert-cuypstraat-156-d/?navigateSource=resultlist
519,IJdok 115 1013 MM Amsterdam,138.0,1350.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40070764-ijdok-115/?navigateSource=resultlist
520,Lekstraat 71 2 1079 EM Amsterdam,54.0,350.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40902520-lekstraat-71-2/?navigateSource=resultlist
521,Zeelandstraat 40 2 1082 BX Amsterdam,83.0,420.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40821054-zeelandstraat-40-2/?navigateSource=resultlist
522,J.P. Kloosstraat 22 1022 KD Amsterdam,122.0,525.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40009058-jp-kloosstraat-22/?navigateSource=resultlist
523,Veerstraat 77 III 1075 SP Amsterdam,92.0,600.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009573-veerstraat-77-iii/?navigateSource=resultlist
524,Dorpsweg Ransdorp 82 1028 BS Amsterdam,136.0,625.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40008751-dorpsweg-ransdorp-82/?navigateSource=resultlist
525,Osdorper Ban 187 1068 LV Amsterdam,69.0,225.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40008706-osdorper-ban-187/?navigateSource=resultlist
526,Uranusstraat 3 1033 VV Amsterdam,57.0,285.0,3.0,https://www.funda.nl/en/koop/amsterdam/huis-40098204-uranusstraat-3/?navigateSource=resultlist
527,Rijnstraat 225 III 1079 HH Amsterdam,83.0,525.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40098046-rijnstraat-225-iii/?navigateSource=resultlist
528,Het Hoogt 532 1025 HP Amsterdam,95.0,325.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40089146-het-hoogt-532/?navigateSource=resultlist
529,Rapenburgerstraat 73 A4 1011 VK Amsterdam,56.0,475.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40087770-rapenburgerstraat-73-a4/?navigateSource=resultlist
530,Westerlengte 170 1034 PT Amsterdam,111.0,375.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40074139-westerlengte-170/?navigateSource=resultlist
531,Gerardus van der Groeplaan 39 1035 TM Amsterdam,96.0,299.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40070938-gerardus-van-der-groeplaan-39/?navigateSource=resultlist
532,Goudbalpad 30 1036 KH Amsterdam,106.0,489.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40077328-goudbalpad-30/?navigateSource=resultlist
533,Mechelensingel 37 1066 PA Amsterdam,109.0,350.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40076751-mechelensingel-37/?navigateSource=resultlist
534,Jan Luijkenstraat 32 Hs 1071 CP Amsterdam,181.0,1825.0,6.0,https://www.funda.nl/en/koop/amsterdam/appartement-40064630-jan-luijkenstraat-32-hs/?navigateSource=resultlist
535,Laplacestraat 66 1098 HZ Amsterdam,203.0,1498.0,8.0,https://www.funda.nl/en/koop/amsterdam/huis-40051798-laplacestraat-66/?navigateSource=resultlist
536,Cas Oorthuyskade 41 1087 DP Amsterdam,215.0,650.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40757231-cas-oorthuyskade-41/?navigateSource=resultlist
537,Bestevâerstraat 110 II 1056 HS Amsterdam,50.0,299.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009102-bestevaerstraat-110-ii/?navigateSource=resultlist
538,Sanderijnstraat 31 III 1055 BP Amsterdam,68.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40007799-sanderijnstraat-31-iii/?navigateSource=resultlist
539,Prins Hendrikkade 151 A 1011 AV Amsterdam,147.0,799.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090740-prins-hendrikkade-151-a/?navigateSource=resultlist
540,Leusdenhof 193 1108 DG Amsterdam,88.0,250.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090602-leusdenhof-193/?navigateSource=resultlist
541,Ruimzicht 307 1068 DA Amsterdam,89.0,299.5,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090512-ruimzicht-307/?navigateSource=resultlist
542,Pieter Calandlaan 403 1068 NK Amsterdam,82.0,225.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40097304-pieter-calandlaan-403/?navigateSource=resultlist
543,Wittgensteinlaan 199 1062 KE Amsterdam,92.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40074969-wittgensteinlaan-199/?navigateSource=resultlist
544,Pieter Cornelisz. Hooftstraat 165 2 1071 BV Amsterdam,139.0,1350.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40914586-pieter-cornelisz-hooftstraat-165-2/?navigateSource=resultlist
545,Courbetstraat 3 -1 1077 ZP Amsterdam,101.0,685.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40902706-courbetstraat-3-1/?navigateSource=resultlist
546,Gietersstraat 10 1015 HB Amsterdam,132.0,625.0,5.0,https://www.funda.nl/en/koop/amsterdam/appartement-40821402-gietersstraat-10/?navigateSource=resultlist
547,Blauwburgwal 18 1015 AT Amsterdam,259.0,1699.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40062989-blauwburgwal-18/?navigateSource=resultlist
548,Keizersgracht 50 1015 CR Amsterdam,284.0,2850.0,10.0,https://www.funda.nl/en/koop/amsterdam/huis-40088831-keizersgracht-50/?navigateSource=resultlist
549,Lesbosstraat 22 1060 SW Amsterdam,124.0,399.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40097414-lesbosstraat-22/?navigateSource=resultlist
550,Nieuwendammerdijk 11 1025 LC Amsterdam,102.0,450.0,4.0,https://www.funda.nl/en/koop/amsterdam/huis-40084566-nieuwendammerdijk-11/?navigateSource=resultlist
551,Clara Bartonstraat 5 1025 KT Amsterdam,125.0,400.0,5.0,https://www.funda.nl/en/koop/amsterdam/huis-40067597-clara-bartonstraat-5/?navigateSource=resultlist
552,Noorderakerweg 78 1069 LW Amsterdam,200.0,599.0,7.0,https://www.funda.nl/en/koop/amsterdam/huis-40849003-noorderakerweg-78/?navigateSource=resultlist
553,President Kennedylaan 222 hs 1079 NS Amsterdam,78.0,525.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40006713-president-kennedylaan-222-hs/?navigateSource=resultlist
554,Herengracht 171 C 1016 BE Amsterdam,44.0,525.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40088967-herengracht-171-c/?navigateSource=resultlist
555,Insulindeweg 332 1094 ME Amsterdam,40.0,235.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40073883-insulindeweg-332/?navigateSource=resultlist
556,Frederiksstraat 2 Hs 1054 LC Amsterdam,50.0,390.0,2.0,https://www.funda.nl/en/koop/amsterdam/appartement-40990546-frederiksstraat-2-hs/?navigateSource=resultlist
557,Postjeskade 17 I 1058 DE Amsterdam,60.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40009108-postjeskade-17-i/?navigateSource=resultlist
558,Westerdok 356 1013 BH Amsterdam,60.0,375.0,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40008725-westerdok-356/?navigateSource=resultlist
559,Geulstraat 15 -1 1078 KX Amsterdam,73.0,475.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40092394-geulstraat-15-1/?navigateSource=resultlist
560,Daniël Defoelaan 43 1102 ZD Amsterdam,71.0,239.5,3.0,https://www.funda.nl/en/koop/amsterdam/appartement-40091655-daniel-defoelaan-43/?navigateSource=resultlist
561,Eerste Kostverlorenkade 13 III 1052 EM Amsterdam,120.0,599.0,4.0,https://www.funda.nl/en/koop/amsterdam/appartement-40090580-eerste-kostverlorenkade-13-iii/?navigateSource=resultlist
